id,title,type,release_year,age_certification,runtime,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9
tm110713,Racing Blood,MOVIE,1936,,61,['US'],,tt0030648,4.7,41,0.688,4,'drama', 'crime', 'romance', 'sport',,,,,
tm345870,Silks and Saddles,MOVIE,1936,,63,['US'],,tt0029563,5.3,39,0.685,,'comedy', 'romance', 'sport', 'action',,,,,
tm7362,Miracle in Harlem,MOVIE,1948,,71,['US'],,tt0040593,6,108,0.685,6.2,'thriller', 'romance',,,,,,,
tm110506,Sitting on the Moon,MOVIE,1936,,66,['US'],,tt0028260,5.9,202,0.684,6,'drama', 'music', 'romance', 'comedy',,,,,
tm5781,The Reckoning,MOVIE,1932,,63,['US'],,tt0023381,4.9,47,0.681,5,'crime', 'drama',,,,,,,
tm84969,Blonde Comet,MOVIE,1941,,67,['US'],,tt0033399,5.1,108,0.681,5.333,'drama', 'romance', 'sport', 'animation', 'action',,,,
tm4045,"Come On, Tarzan",MOVIE,1932,,61,['US'],,tt0022773,6.5,79,0.68,,'western', 'action',,,,,,,
tm98497,A Woman's Man,MOVIE,1934,,70,['US'],,tt0026005,5.2,41,0.677,4,'drama', 'comedy',,,,,,,
tm67087,Springtime in the Rockies,MOVIE,1937,,60,['US'],,tt0029602,5.6,172,0.669,7,'western', 'music', 'romance', 'action', 'comedy',,,,
tm217845,Port of Hate,MOVIE,1939,,56,['US'],,tt0031817,4.8,32,0.668,6,'action', 'crime', 'romance',,,,,,
tm67154,Range Defenders,MOVIE,1937,,56,['US'],,tt0029462,5.6,93,0.664,2.5,'western', 'comedy', 'action',,,,,,
tm79594,Down Texas Way,MOVIE,1942,,57,['US'],,tt0034677,6.3,96,0.663,,'western', 'action', 'drama',,,,,,
tm137955,Broken Dreams,MOVIE,1933,,68,['US'],,tt0023849,5.7,87,0.662,6,'drama', 'romance',,,,,,,
tm17733,Diary of a Sergeant,MOVIE,1945,G,22,['US'],,,,,0.662,6,'documentation',,,,,,,,
tm5844,King of the Newsboys,MOVIE,1938,,65,['US'],,tt0030323,5.8,115,0.662,6,'drama', 'crime', 'romance',,,,,,
tm156591,Irish Luck,MOVIE,1939,,58,['US'],,tt0031495,5.5,217,0.661,5.5,'comedy', 'action', 'crime', 'music', 'romance',,,,
tm227367,Ferocious Pal,MOVIE,1934,,50,['US'],,tt0167155,4.1,21,0.659,,'western',,,,,,,,
tm82254,Beware,MOVIE,1946,,54,['US'],,tt0038353,5.8,86,0.659,5,'music', 'romance',,,,,,,
tm800556,Crashin' Broadway,MOVIE,1933,,59,['US'],,tt0023914,4.7,27,0.657,,'western', 'action', 'comedy', 'romance', 'drama',,,,
tm60311,Daughter of the West,MOVIE,1949,,77,['US'],,tt0041282,6,33,0.655,,'western',,,,,,,,
tm446591,Jivin' in Bebop,MOVIE,1946,,59,['US'],,tt0038654,6.9,54,0.651,6,'documentation', 'music',,,,,,,
tm343275,Simba: The King of the Beasts,MOVIE,1928,,87,['US'],,tt0019385,6.6,52,0.651,7,'documentation',,,,,,,,
tm85934,Song of Arizona,MOVIE,1946,,68,['US'],,tt0038968,5.5,172,0.646,4.833,'western', 'action', 'music',,,,,,
tm162830,The Hoosier Schoolmaster,MOVIE,1935,,75,['US'],,tt0026492,5.6,66,0.641,5,'drama',,,,,,,,
tm70500,Texas to Bataan,MOVIE,1942,,56,['US'],,tt0035425,5.2,101,0.641,,'western', 'drama', 'war',,,,,,
tm215787,The Kid Ranger,MOVIE,1936,,57,['US'],,tt0027842,6.2,60,0.638,,'western', 'romance', 'drama',,,,,,
tm264640,High Powered,MOVIE,1948,,62,['US'],,tt0037777,5.2,83,0.634,,'action', 'drama',,,,,,,
tm342138,Cheyenne Rides Again,MOVIE,1937,,56,['US'],,tt0028712,5.7,61,0.632,6,'western', 'music', 'romance', 'action',,,,,
tm155716,Heroes in Blue,MOVIE,1939,,61,['US'],,tt0031421,5.2,82,0.631,4,'drama', 'crime', 'action',,,,,,
tm1152,A Lawman Is Born,MOVIE,1937,,58,['US'],,tt0029126,5.8,91,0.631,3,'western', 'drama',,,,,,,
tm264751,Spotlight Scandals,MOVIE,1943,,79,['US'],,tt0036382,5.5,39,0.629,,'romance', 'comedy', 'drama', 'music',,,,,
tm218981,North of the Border,MOVIE,1946,,40,['US'],,tt0040653,6.4,35,0.627,,'western', 'crime',,,,,,,
tm757472,En Manaivi,MOVIE,1942,,170,['IN'],,tt0240481,6.6,22,0.627,,'comedy', 'romance',,,,,,,
tm63754,Wallaby Jim of the Islands,MOVIE,1937,,61,['US'],,tt0029745,4.8,75,0.627,,'drama', 'music', 'romance',,,,,,
tm361370,Men of the Plains,MOVIE,1936,,62,['US'],,tt0027956,5.3,44,0.627,,'western', 'action', 'romance',,,,,,
tm218984,'Neath Canadian Skies,MOVIE,1946,,41,['US'],,tt0038277,6.6,27,0.626,4,'western',,,,,,,,
tm4361,Those We Love,MOVIE,1932,,72,['US'],,tt0023587,5.9,125,0.625,6,'drama', 'romance', 'music',,,,,,
tm321790,Untamed Fury,MOVIE,1947,,60,['US'],,tt0039942,5.7,48,0.625,6,'drama', 'romance',,,,,,,
tm108621,Roarin' Lead,MOVIE,1936,,61,['US'],,tt0028194,6.1,92,0.624,4,'western', 'romance', 'action', 'drama',,,,,
tm71187,Jacaré,MOVIE,1942,,58,['US'],,tt0034908,4.9,40,0.624,4,'documentation', 'action',,,,,,,
tm99045,Frontier Days,MOVIE,1934,,61,['US'],,tt0025143,4.3,106,0.621,4,'western', 'action', 'romance',,,,,,
tm160564,The Law of 45's,MOVIE,1935,,57,['US'],,tt0026612,4.8,123,0.618,5,'western', 'romance', 'action',,,,,,
tm82149,Brooklyn Orchid,MOVIE,1942,,50,['US'],,tt0034551,6,113,0.607,,'comedy', 'romance', 'action', 'music',,,,,
tm164289,Hong Kong Nights,MOVIE,1935,,58,['US'],,tt0026489,4.6,57,0.6,4,'action', 'drama', 'romance',,,,,,
tm82126,In Old Colorado,MOVIE,1941,,66,['US'],,tt0033753,6.5,194,0.6,6,'western', 'drama', 'action',,,,,,
tm137238,Reckless Decision,MOVIE,1933,,67,['US'],,tt0129324,4.4,66,0.6,,'drama',,,,,,,,
tm856913,Ridin' On,MOVIE,1936,,56,['US'],,,,,0.6,,'western',,,,,,,,
tm4472,Flames,MOVIE,1932,,63,['US'],,tt0022895,5.5,61,0.6,,'drama', 'romance', 'action',,,,,,
tm808847,Code of Honor,MOVIE,1930,,55,['US'],,tt0020774,4.1,40,0.6,,'western',,,,,,,,
tm5380,The Singing Cowgirl,MOVIE,1938,,59,['US'],,tt0031927,4.8,54,0.6,,'romance', 'western', 'action', 'drama', 'music',,,,
tm240541,Tough Kid,MOVIE,1938,,59,['US'],,tt0032048,6.3,19,0.6,,'action', 'crime', 'drama', 'romance',,,,,
tm66674,Dynamite,MOVIE,1947,,68,['US'],,tt0041325,5.5,24,0.6,,'drama', 'crime',,,,,,,
tm163511,Paradise in Harlem,MOVIE,1939,,85,['US'],,tt0031784,5,125,0.6,6.3,'drama', 'comedy',,,,,,,
tm7188,Campus Knights,MOVIE,1929,,61,['US'],,tt0019743,5.3,18,0.6,,'comedy',,,,,,,,
tm83885,I Take This Oath,MOVIE,1940,,67,['US'],,tt0032618,5.1,125,0.6,4,'drama', 'crime',,,,,,,
tm66502,Paradise Isle,MOVIE,1937,,73,['US'],,tt0029374,5.2,75,0.6,,'drama', 'music', 'romance',,,,,,
tm6570,The Vicious Circle,MOVIE,1948,,77,['US'],,tt0040941,5.8,96,0.6,5,'crime', 'drama',,,,,,,
tm344882,Slow as Lightning,MOVIE,1924,,57,['US'],,tt0165479,5.9,35,0.6,,'drama', 'western', 'action',,,,,,
tm81686,Desperate Cargo,MOVIE,1941,,67,['US'],,tt0033526,5.3,134,0.6,1,'crime', 'drama', 'romance',,,,,,
tm161091,What Price Crime,MOVIE,1935,,64,['US'],,tt0027201,5.5,120,0.6,,'thriller', 'action', 'crime', 'romance',,,,,
tm265850,Madame Behave,MOVIE,1925,,55,['US'],,tt0016064,6.5,35,0.6,5,'romance', 'comedy',,,,,,,
tm432537,Jaws of the Jungle,MOVIE,1936,,60,['US'],,tt0126362,4.2,16,0.6,,'action',,,,,,,,
tm112173,The President's Mystery,MOVIE,1936,,80,['US'],,tt0028135,5.6,200,0.6,5.333,'drama', 'thriller',,,,,,,
tm89198,Danger Street,MOVIE,1947,,68,['US'],,tt0039298,5.5,97,0.6,,'comedy', 'crime', 'thriller', 'drama',,,,,
tm220934,Riddle Ranch,MOVIE,1937,,63,['US'],,tt0137193,4.4,25,0.6,,'western', 'romance',,,,,,,
tm5082,Law of the North,MOVIE,1932,,55,['US'],,tt0023122,4.9,40,0.6,,'action', 'drama', 'music', 'western',,,,,
tm106942,The County Fair,MOVIE,1920,,59,['US'],,tt0011076,5.7,65,0.6,4.7,'drama',,,,,,,,
tm7554,Outlaws of Sonora,MOVIE,1938,,55,['US'],,tt0030538,6.6,76,0.6,,'western', 'action',,,,,,,
tm136802,In the Money,MOVIE,1933,,66,['US'],,tt0025306,4.9,35,0.6,,'drama', 'comedy', 'music', 'romance',,,,,
tm1604,A Demon for Trouble,MOVIE,1934,,58,['US'],,tt0025041,5.7,78,0.6,5,'western', 'action', 'romance',,,,,,
tm4473,Cowboy and the Senorita,MOVIE,1944,,78,['US'],,tt0036725,5.7,295,0.6,5,'western', 'music', 'comedy', 'action',,,,,
tm264853,Hillbilly Blitzkrieg,MOVIE,1942,,63,['US'],,tt0034854,4.6,117,0.6,2,'comedy', 'war', 'romance',,,,,,
tm66572,Souls of Sin,MOVIE,1949,,64,['US'],,tt0041903,6.5,76,0.6,,'drama',,,,,,,,
tm63131,Round-Up Time in Texas,MOVIE,1937,,56,['US'],,tt0029501,4.7,242,0.6,10,'western', 'drama', 'comedy',,,,,,
tm343292,The Ramparts We Watch,MOVIE,1940,,99,['US'],,tt0032968,5.6,23,0.6,,'drama',,,,,,,,
tm348410,Attack in the Pacific,MOVIE,1944,,52,['US'],,tt0276783,6.5,73,0.6,,'documentation', 'history', 'war',,,,,,
tm67227,The Luck of Roaring Camp,MOVIE,1937,,58,['US'],,tt0029174,5.8,58,0.6,3,'western', 'action', 'romance', 'drama',,,,,
tm264330,Forbidden Jungle,MOVIE,1950,,66,['US'],,tt0042473,4,117,0.6,,'action', 'drama',,,,,,,
tm806832,Fighting Fury,MOVIE,1924,,61,['US'],,tt0014893,6.2,16,0.6,,'western',,,,,,,,
tm5757,Young Romance,MOVIE,1915,,59,['US'],,tt0006327,5.8,198,0.6,5.75,'romance', 'comedy',,,,,,,
tm3546,The Drifter,MOVIE,1932,,71,['US'],,tt0022840,5.1,78,0.6,,'drama', 'western', 'action',,,,,,
tm66342,Headline Crasher,MOVIE,1937,,58,['US'],,tt0028985,5.5,65,0.6,,'thriller', 'drama', 'romance',,,,,,
tm193089,Sing Cowboy Sing,MOVIE,1937,,59,['US'],,tt0029568,4.5,178,0.6,,'western', 'romance', 'action', 'music', 'drama',,,,
tm95309,Vigilantes of Boomtown,MOVIE,1947,,56,['US'],,tt0039959,6.1,64,0.6,,'western', 'drama',,,,,,,
tm702575,The Legend of Snow White,MOVIE,1914,G,93,['US'],,tt0489167,4.7,14,0.6,,'drama', 'animation',,,,,,,
tm5379,Songs and Saddles,MOVIE,1938,,59,['US'],,tt0169253,4.8,50,0.6,,'romance', 'western', 'action', 'crime', 'music',,,,
tm63689,Western Gold,MOVIE,1937,,57,['US'],,tt0029756,5.1,43,0.6,,'western', 'action', 'music',,,,,,
tm78848,They Meet Again),MOVIE,1941,,69,['US'],,tt0034279,4.9,106,0.6,,'drama',,,,,,,,
tm112452,Desert Gold,MOVIE,1936,,58,['US'],,tt0027511,5.6,155,0.6,5.75,'drama', 'western', 'action', 'comedy', 'romance',,,,
tm108526,Rogue of the Range,MOVIE,1936,,56,['US'],,tt0028199,5.6,95,0.6,,'western', 'drama', 'romance', 'action',,,,,
tm133581,The Phantom Broadcast,MOVIE,1933,,72,['US'],,tt0024443,5.6,160,0.6,5,'thriller', 'crime', 'romance', 'music',,,,,
tm89270,Sepia Cinderella,MOVIE,1947,,75,['US'],,tt0039812,5.7,129,0.6,5,'romance', 'comedy',,,,,,,
tm71077,The Californian,MOVIE,1937,,59,['US'],,tt0028678,5.1,53,0.6,,'western', 'action', 'history', 'romance',,,,,
tm134003,The Flaming Signal,MOVIE,1933,,64,['US'],,tt0024019,4,56,0.6,6,'thriller', 'action', 'drama',,,,,,
tm110,A Parisian Romance,MOVIE,1932,,75,['US'],,tt0023319,5.6,54,0.6,6,'drama', 'music', 'romance',,,,,,
tm418595,Sarumba,MOVIE,1950,,65,['US'],,tt0042924,4.2,30,0.6,6,'drama',,,,,,,,
tm797654,Outlaw Express,MOVIE,1938,,56,['US'],,tt0030537,4.9,43,0.6,,'action', 'western', 'romance',,,,,,
tm74487,Private Snuffy Smith,MOVIE,1942,,67,['US'],,tt0035577,4.5,169,0.6,3.4,'comedy', 'romance', 'war',,,,,,
tm101627,The Return Of Chandu,MOVIE,1934,,60,['US'],,tt0025713,5.9,359,0.6,,'fantasy', 'horror', 'family',,,,,,
tm15807,The Stilwell Road,MOVIE,1945,,51,['US'],,tt0246953,6.4,89,0.6,,'documentation', 'war',,,,,,,
tm5166,Gorilla Ship,MOVIE,1932,,59,['US'],,tt0022957,5.1,60,0.6,,'action', 'thriller', 'drama', 'romance',,,,,
tm797486,Pinto Rustlers,MOVIE,1936,,56,['US'],,tt0028106,5.5,24,0.6,,'western',,,,,,,,
tm411401,The Great Mike,MOVIE,1944,,72,['US'],,tt0036879,5.2,95,0.6,,'action', 'comedy', 'family', 'drama', 'romance',,,,
tm117167,Born to Fight,MOVIE,1936,,65,['US'],,tt0027386,5.7,82,0.6,,'romance', 'crime', 'drama', 'sport',,,,,
tm88330,Wanderers of the West,MOVIE,1941,,58,['US'],,tt0034371,4.7,32,0.6,,'western', 'action', 'drama',,,,,,
tm8013,Barefoot Boy,MOVIE,1938,,63,['US'],,tt0029898,5.5,93,0.6,5.7,'action', 'drama', 'crime',,,,,,
tm209470,Rainbow Ranch,MOVIE,1933,,55,['US'],,tt0132461,4.9,35,0.6,,'western', 'drama',,,,,,,
tm158694,Water Rustlers,MOVIE,1939,,54,['US'],,tt0032112,4.6,92,0.6,,'action', 'western',,,,,,,
tm69292,Lawless Land,MOVIE,1936,,55,['US'],,tt0029125,5.6,86,0.6,4.75,'western', 'drama', 'romance', 'action',,,,,
tm112305,Happy Go Lucky,MOVIE,1936,,53,['US'],,tt0027718,5,80,0.6,,'music', 'action', 'drama',,,,,,
tm99134,Little Men,MOVIE,1934,,72,['US'],,tt0026636,6.2,87,0.6,4,'drama', 'romance',,,,,,,
tm17996,To the Shores of Iwo Jima,MOVIE,1945,,20,['US'],,,,,0.6,7,'documentation', 'war',,,,,,,
tm686160,Peculiar Pets,MOVIE,1921,,47,['US'],,tt0981329,,,,,'documentation',,,,,,,,
tm808043,Death Valley,MOVIE,1927,,60,['US'],,tt0017796,6.1,11,,,'drama', 'western',,,,,,,
tm769632,Sri Valli,MOVIE,1945,,114,['IN'],,tt0240922,,,,,'drama',,,,,,,,
tm796624,Vazhkai,MOVIE,1949,,170,['IN'],,tt0042016,7.1,15,,,,,,,,,,,
tm582037,Ye Shang Hai,MOVIE,1941,,62,[],,tt3594666,,,,,'drama',,,,,,,,
tm82169,Rocky,MOVIE,1976,PG,119,['US'],,tt0075148,8.1,588100,106.361,7.782,'drama', 'sport',,,,,,,
tm1962,12 Angry Men,MOVIE,1957,,97,['US'],,tt0050083,9,801057,32.063,8.539,'drama', 'crime',,,,,,,
tm76202,Once Upon a Time in the West,MOVIE,1968,PG-13,166,"['IT', 'US']",,tt0064116,8.5,333835,30.217,8.296,'drama', 'western', 'european',,,,,,
tm69975,Rocky II,MOVIE,1979,PG,119,['US'],,tt0079817,7.3,216307,75.699,7.246,'drama', 'sport',,,,,,,
tm122436,Paths of Glory,MOVIE,1957,,88,['US'],,tt0050825,8.4,200148,15.025,8.281,'drama', 'documentation', 'music', 'war',,,,,
tm73142,Midnight Cowboy,MOVIE,1969,R,113,['US'],,tt0064665,7.8,113534,17.688,7.5,'drama', 'western',,,,,,,
ts3386,The Avengers,SHOW,1961,TV-14,51,['GB'],8,tt0054518,8.3,8195,42.586,7.853,'scifi', 'action', 'crime', 'romance', 'thriller', 'comedy',,,
ts42867,Mister Rogers' Neighborhood,SHOW,1968,TV-Y,28,['US'],31,tt0062588,8.7,9043,36.06,4.845,'family', 'fantasy', 'music',,,,,,
ts3948,The Bob Newhart Show,SHOW,1972,TV-PG,29,['US'],6,tt0068049,8.1,6171,11.416,7.7,'comedy',,,,,,,,
tm92262,Emmet Otter's Jug-Band Christmas,MOVIE,1977,,53,"['CA', 'US']",,tt0075988,8.2,4341,5.06,7.324,'drama', 'comedy', 'family',,,,,,
ts22147,I Dream of Jeannie,SHOW,1965,TV-G,25,['US'],5,tt0058815,7.4,16298,97.595,7.9,'scifi', 'comedy', 'family', 'fantasy',,,,,
ts5480,Benson,SHOW,1979,TV-G,29,['US'],7,tt0078569,7.1,3700,11.152,7.58,'comedy', 'family',,,,,,,
tm16044,The Manchurian Candidate,MOVIE,1962,PG-13,126,['US'],,tt0056218,7.9,76776,12.786,7.608,'drama', 'thriller',,,,,,,
tm12409,Rosemary's Baby,MOVIE,1968,R,136,['US'],,tt0063522,8,221249,19.28,7.8,'horror', 'thriller', 'drama',,,,,,
tm97840,Friday the 13th,MOVIE,1980,R,95,['US'],,tt0080761,6.4,144418,36.08,6.4,'horror', 'thriller',,,,,,,
tm83003,Carrie,MOVIE,1976,R,98,['US'],,tt0074285,7.4,192440,24.722,7.281,'horror', 'thriller',,,,,,,
ts7329,Barney Miller,SHOW,1975,TV-PG,29,['US'],8,tt0072472,8.3,6525,35.909,7.2,'comedy', 'drama',,,,,,,
tm16060,The Man Who Shot Liberty Valance,MOVIE,1962,PG-13,123,['US'],,tt0056217,8.1,78069,14.116,7.8,'western', 'drama',,,,,,,
tm189823,Serpico,MOVIE,1973,R,129,"['IT', 'US']",,tt0070666,7.7,126271,16.217,7.5,'drama', 'crime', 'thriller', 'european',,,,,
ts938,Charlie's Angels,SHOW,1976,TV-14,52,['US'],5,tt0073972,6.5,13298,66.945,6.664,'action', 'crime', 'drama',,,,,,
tm51226,Judgment at Nuremberg,MOVIE,1961,,186,['US'],,tt0055031,8.3,78842,13.091,8.041,'drama', 'documentation', 'war', 'european',,,,,
tm53907,The Misfits,MOVIE,1961,,124,['US'],,tt0055184,7.2,21567,10.635,6.9,'romance', 'western', 'drama', 'action',,,,,
tm122880,Witness for the Prosecution,MOVIE,1958,,116,['US'],,tt0051201,8.4,127669,16.3,8.222,'drama', 'thriller', 'crime',,,,,,
tm94453,Ordinary People,MOVIE,1980,R,119,['US'],,tt0081283,7.7,53635,10.177,7.442,'drama',,,,,,,,
ts21048,The Jeffersons,SHOW,1975,,25,['US'],11,tt0072519,7.5,9865,36.226,7.322,'comedy',,,,,,,,
tm114283,The Night of the Hunter,MOVIE,1955,,93,['US'],,tt0048424,8,91419,10.556,7.879,'drama', 'thriller', 'crime',,,,,,
tm12167,Remember My Name,MOVIE,1978,R,94,['US'],,tt0078150,6.3,1417,3.781,5.8,'thriller', 'drama',,,,,,,
tm188734,The Three Musketeers,MOVIE,1973,PG,105,"['GB', 'US', 'PA', 'ES']",,tt0072281,7.1,18908,21.485,6.8,'comedy', 'action', 'european',,,,,,
tm12280,Harold and Maude,MOVIE,1971,PG,91,['US'],,tt0067185,7.9,78934,11.507,7.634,'romance', 'comedy', 'drama',,,,,,
tm102840,The Private Life of Sherlock Holmes,MOVIE,1970,PG-13,125,['GB'],,tt0066249,7,12582,9.508,6.88,'comedy', 'thriller', 'crime', 'romance',,,,,
tm122749,Barefoot in the Park,MOVIE,1967,,102,['US'],,tt0061385,7,19444,11.2,7.13,'comedy', 'romance',,,,,,,
tm93009,The Final Countdown,MOVIE,1980,PG,103,['US'],,tt0080736,6.6,24958,15.605,6.6,'action', 'scifi',,,,,,,
tm94637,Dressed to Kill,MOVIE,1980,R,105,['US'],,tt0080661,7.1,43647,15.859,6.94,'horror', 'thriller', 'crime', 'drama',,,,,
tm158273,Young Winston,MOVIE,1972,PG,149,"['MA', 'GB']",,tt0069528,6.7,2689,7.968,6.092,'drama', 'war',,,,,,,
tm75124,Downhill Racer,MOVIE,1969,PG,101,['US'],,tt0064253,6.3,5065,10.052,5.951,'drama', 'sport',,,,,,,
tm49355,West Side Story,MOVIE,1961,,151,['US'],,tt0055614,7.6,116220,13.137,7.3,'drama', 'romance', 'crime',,,,,,
ts30627,Josie and the Pussycats,SHOW,1970,TV-14,22,['US'],1,tt0065307,6.2,2177,7.715,7.3,'comedy', 'animation', 'family', 'music',,,,,
tm97794,Saturday Night Fever,MOVIE,1977,R,118,['US'],,tt0076666,6.8,82521,25.593,6.716,'drama', 'romance', 'music',,,,,,
tm105173,Glen or Glenda,MOVIE,1961,PG,71,['US'],,tt0045826,4.2,8818,7.098,4.396,'drama',,,,,,,,
tm48521,House on Haunted Hill,MOVIE,1959,,75,['US'],,tt0051744,6.8,28604,12.021,6.8,'horror', 'crime',,,,,,,
ts21049,The Mary Tyler Moore Show,SHOW,1970,TV-PG,28,['US'],7,tt0065314,8.2,9326,18.937,7.6,'comedy',,,,,,,,
tm76088,The Babysitter,MOVIE,1969,R,75,['US'],,tt0064055,5.7,503,1.231,5,'thriller', 'drama', 'crime',,,,,,
tm352328,Under Age,MOVIE,1964,,90,['US'],,tt0057621,3.8,28,0.6,,'drama',,,,,,,,
ts14548,Dark Shadows,SHOW,1966,TV-PG,24,['US'],12,tt11023918,8.1,4981,55.262,6.763,'drama', 'scifi', 'fantasy', 'horror', 'romance', 'thriller',,,
ts22579,Lost in Space,SHOW,1965,TV-PG,50,['US'],3,tt0302156,5.4,8,57.245,7.1,'scifi', 'comedy', 'family', 'fantasy',,,,,
tm31067,Lilies of the Field,MOVIE,1963,,94,['US'],,tt0057251,7.5,12386,7.973,7.4,'drama', 'comedy',,,,,,,
tm80011,The 10th Victim,MOVIE,1965,,92,"['IT', 'FR']",,tt0059095,6.5,4545,8.935,6.681,'comedy', 'drama', 'european', 'scifi', 'thriller', 'action', 'romance',,
tm134535,The Defiant Ones,MOVIE,1958,,96,['US'],,tt0051525,7.6,16323,8.878,7.179,'drama', 'crime',,,,,,,
ts21973,12 O'Clock High,SHOW,1964,,59,['US'],3,tt0057793,8.1,1269,10.527,7.4,'drama', 'war',,,,,,,
ts3638,Diff'rent Strokes,SHOW,1978,,26,['US'],8,tt0386160,6.6,11738,2.994,7.077,'comedy', 'drama', 'family',,,,,,
tm76429,The Sterile Cuckoo,MOVIE,1969,PG,107,['US'],,tt0065037,6.7,2213,2.447,5.3,'comedy', 'drama', 'romance',,,,,,
ts21163,Hart to Hart,SHOW,1979,TV-14,60,['US'],5,tt0078622,6.6,8121,42.003,6.779,'action', 'drama', 'romance', 'crime',,,,,
tm92559,Invasion of the Body Snatchers,MOVIE,1956,,80,['US'],,tt0049366,7.7,51597,11.588,7.5,'horror', 'drama', 'scifi',,,,,,
tm104815,Fear and Desire,MOVIE,1953,,72,['US'],,tt0045758,5.3,12403,8.378,5.496,'drama', 'thriller', 'war', 'european',,,,,
tm73861,Jack Frost,MOVIE,1979,G,48,['US'],,tt0079357,6.9,4223,7.327,6.778,'animation', 'comedy', 'family', 'fantasy', 'romance',,,,
ts21132,Wanted: Dead or Alive,SHOW,1958,TV-G,26,['US'],3,tt0051327,8,2511,45.101,6.9,'western', 'action',,,,,,,
tm180754,Santa Claus Conquers the Martians,MOVIE,1966,,81,['US'],,tt0058548,2.7,12117,6.196,3.052,'comedy', 'family', 'fantasy', 'scifi',,,,,
ts46032,Gardeners' World,SHOW,1968,TV-G,50,['GB'],23,tt0260618,8.4,263,3.797,8.5,'documentation',,,,,,,,
tm106511,To Catch a Thief,MOVIE,1955,PG,106,['US'],,tt0048728,7.4,75256,14.501,7.3,'romance', 'thriller', 'crime',,,,,,
ts22096,Here's Lucy,SHOW,1968,TV-G,30,['US'],6,tt0062570,6.9,1668,9.851,7,'comedy',,,,,,,,
tm16359,Minnie and Moskowitz,MOVIE,1972,,115,['US'],,tt0067433,7.2,4978,6.997,6.7,'drama', 'romance', 'comedy',,,,,,
tm88701,Shock Waves,MOVIE,1977,R,85,['US'],,tt0076704,5.5,5809,5.402,5.075,'horror', 'scifi',,,,,,,
tm14007,Drunken Master,MOVIE,1978,PG-13,111,['HK'],,tt0121223,7.5,39357,21.17,7.4,'comedy', 'action',,,,,,,
tm14607,Heaven Can Wait,MOVIE,1978,PG,101,['US'],,tt0077663,6.9,22118,8.808,6.5,'romance', 'fantasy', 'sport', 'comedy', 'european',,,,
tm14797,Bananas,MOVIE,1971,PG-13,82,['US'],,tt0066808,6.9,36344,11.132,6.7,'comedy',,,,,,,,
tm91188,1900,MOVIE,1976,R,317,"['FR', 'DE', 'IT']",,tt0074084,7.7,26102,15.276,7.9,'drama', 'european', 'history',,,,,,
tm11809,Birdman of Alcatraz,MOVIE,1962,,147,['US'],,tt0055798,7.8,18200,10.18,7.517,'crime', 'drama',,,,,,,
tm94458,The Hunter,MOVIE,1980,PG,93,['US'],,tt0080907,6.2,6528,7.08,6,'thriller', 'comedy', 'crime', 'drama', 'action',,,,
tm86147,King Kong,MOVIE,1976,PG,134,['US'],,tt0074751,5.9,33658,19.831,6.2,'fantasy', 'horror',,,,,,,
tm73938,French Postcards,MOVIE,1979,PG,95,"['US', 'FR', 'DE']",,tt0079176,5.8,794,2.738,4.5,'comedy', 'drama', 'romance', 'european',,,,,
tm103223,Husbands,MOVIE,1970,PG-13,131,['US'],,tt0065867,7.1,6755,7.355,6.804,'drama', 'comedy',,,,,,,
tm28600,Charade,MOVIE,1963,PG-13,113,['US'],,tt0056923,7.9,80034,16.781,7.69,'comedy', 'thriller', 'romance',,,,,,
tm58959,The Quiet Man,MOVIE,1952,,129,['US'],,tt0045061,7.7,39857,15.263,7.342,'drama', 'romance', 'comedy',,,,,,
tm17126,Funny Girl,MOVIE,1968,G,149,['US'],,tt0062994,7.3,23676,9.24,7.3,'comedy', 'drama', 'romance',,,,,,
tm191919,Death Line,MOVIE,1972,R,87,['GB'],,tt0068458,5.9,5000,8.597,5.788,'horror',,,,,,,,
tm100804,Mark of the Devil,MOVIE,1970,,96,['DE'],,tt0065491,6.1,3488,4.7,6.092,'horror', 'drama', 'thriller', 'history',,,,,
tm113779,The Mutations,MOVIE,1975,R,92,"['GB', 'US']",,tt0070423,5.2,1872,4.834,5.1,'horror', 'scifi',,,,,,,
tm97908,Rabid,MOVIE,1977,R,91,['CA'],,tt0076590,6.3,19933,9.195,6.423,'horror', 'scifi',,,,,,,
tm108582,The War of the Worlds,MOVIE,1953,G,85,['US'],,tt0046534,7,36763,13.415,6.8,'scifi', 'action', 'thriller',,,,,,
tm124162,The Return of the Pink Panther,MOVIE,1975,G,113,['GB'],,tt0072081,7,28115,13.492,6.8,'comedy', 'crime',,,,,,,
tm113419,The Lords of Flatbush,MOVIE,1975,PG,86,['US'],,tt0071772,5.6,4324,13.182,5.8,'drama', 'comedy', 'romance',,,,,,
tm100983,Super Fuzz,MOVIE,1980,PG,101,"['IT', 'US', 'ES']",,tt0082924,6.3,7707,11.787,6.5,'comedy', 'fantasy', 'scifi', 'action', 'european',,,,
ts21689,NOVA,SHOW,1974,TV-PG,60,['US'],50,tt0206501,8.7,2869,68.66,7,'documentation',,,,,,,,
